# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9307768558170191,2.3159462678123113,3.9857708464624704,92.64979089113808,2.792330567451057,3.000000000000042,0.043984316035578785,0.0,7.039546694813227,0.0
 0.9334114012237483,2.31560330443767,3.993129791814543,92.66833689654837,2.800234203671245,3.000000000000042,0.04309403707410592,0.0,6.91626693855873,0.0
 0.9360442735869194,2.3152572464935406,4.0005047344285485,92.6865465446272,2.808132820760758,2.999999999999958,0.04219807227053819,0.0,6.79126753719292,0.0
 0.9386757124010716,2.314908097535329,4.007896309215801,92.70441734962188,2.8160271372032146,3.0,0.041297151453573974,0.0,6.664661250350164,0.0
 0.9413059544625545,2.314555861118444,4.0153051510876105,92.72194702196808,2.8239178633876634,3.000000000000042,0.04039200107299617,0.0,6.536561228826945,0.0
 0.9439352339105922,2.314200540798291,4.022731894955289,92.73913346806788,2.8318057017317764,2.999999999999958,0.03948334059370776,0.0,6.407080771493925,0.0
 0.9465637822670311,2.3138421401302782,4.030177175730147,92.75597478969935,2.839691346801093,2.999999999999958,0.03857188337675817,0.0,6.276333183010973,0.0
 0.9491918284748267,2.313480662669812,4.037641628323498,92.77246928331984,2.84757548542448,3.0000000000000844,0.037658334193384976,0.0,6.144431546661426,0.0
 0.9518195989353124,2.3131161119722994,4.045125887646652,92.78861543903463,2.855458796805937,2.9999999999998734,0.036743389688532906,0.0,6.01148855365482,0.0
 0.9544473175442988,2.312748491593147,4.05263058861092,92.80441193937476,2.863341952632896,2.999999999999958,0.03582773531922596,0.0,5.877616322385727,0.0
 0.957075205727045,2.312377805087763,4.0601563661276145,92.81985765785109,2.871225617181134,2.9999999999999156,0.03491204620184441,0.0,5.742926226868163,0.0
 0.959703482472142,2.3120040560115527,4.067703855108047,92.83495165730197,2.879110447416425,2.999999999999958,0.03399698434435529,0.0,5.607528705711896,0.0
 0.9623323643643528,2.3116272479199247,4.07527369046353,92.84969318797647,2.8869970930930577,3.0000000000001266,0.033083201870147814,0.0,5.464745195777278,0.0
 0.9649653320535534,2.311247384368285,4.082866507105373,92.86408168550666,2.8877132420773326,0.2719930773219172,0.03217133391508154,0.0,5.307283531433341,0.0
 0.9676098267358455,2.310864468912041,4.090482939944889,92.87811676858296,2.8797797580304563,-3.0,0.031262003711714996,0.0,5.14285335703374,0.0
 0.9702701141261202,2.3104785051065995,4.09812362389339,92.8917982365187,2.8717988958596323,-2.9999999999999583,0.030355818676970722,0.0,4.979697569764123,0.0
 0.9729465477676927,2.3100894965073673,4.105789193862184,92.90512606661929,2.8637695949349147,-3.0,0.029453370223946427,0.0,4.8179140003292105,0.0
 0.9756394859797202,2.3096974466697517,4.113480284762587,92.91810041133303,2.8556907802988323,-3.0000000000000413,0.02855523412699848,0.0,4.657596876115646,0.0
 0.9783492919864039,2.3093023591491595,4.121197531505908,92.93072159532463,2.8475613622787814,-2.999999999999918,0.027661968816576957,0.0,4.498836723695723,0.0
 0.9810763340510618,2.308904237500998,4.128941569003459,92.94299011231217,2.839380236084808,-2.9999999999999187,0.0267741162544219,0.0,4.341720338479256,0.0
 0.9838209856152735,2.3085030852806736,4.136713032166552,92.95490662183056,2.8311462813921726,-3.0,0.025892199573948976,0.0,4.186330713957985,0.0
 0.9865836254433243,2.3080989060435937,4.144512555906499,92.96647194579432,2.82285836190802,-3.00000000000004,0.02501672389641894,0.0,4.032747027563766,0.0
 0.9893646377721886,2.3076917033451654,4.1523407751346095,92.97768706499718,2.814515324921427,-3.0,0.02414817670229058,0.0,3.8810445976743986,0.0
 0.9921644124673021,2.3072814807407953,4.160198324762197,92.98855311545236,2.806116000836087,-2.999999999999881,0.02328702706987692,0.0,3.731294868116627,0.0
 0.9949833451843803,2.306868241785891,4.168085839700572,92.99907138463315,2.797659202684853,-2.9999999999999605,0.02243372357121716,0.0,3.58356540926603,0.0
 0.9978218375375705,2.306451990035858,4.176003954861046,93.00924330764451,2.7891437256252822,-2.999999999999961,0.021588696332386616,0.0,3.43791989148452,0.0
 1.000680297274224,2.3060327290461053,4.183953305154931,93.01907046323215,2.7805683464153215,-3.0000000000001554,0.020752352200291674,0.0,3.294418133595081,0.0
 1.0035591384566005,2.3056104623720386,4.191934525493538,93.02855456982711,2.7719318228681917,-3.0,0.01992508941821011,0.0,3.1531160737859754,0.0
 1.006458781650835,2.305185193569065,4.19994825078818,93.0376974813911,2.763232893285488,-3.0,0.019107274433620515,0.0,3.014065825270776,0.0
 1.0093796541235076,2.3047569261925918,4.207995115950166,93.04650118329096,2.75447027586747,-3.000000000000076,0.01829926048405285,0.0,2.8773156927815147,0.0
 1.0123221900461883,2.304325663798026,4.2160757558908095,93.05496778807786,2.7456426680994284,-2.9999999999999245,0.017501380010549655,0.0,2.742910213378773,0.0
 1.0152868307083422,2.3038914099407743,4.224190805521422,93.06309953122907,2.7367487461129665,-3.0,0.016713946301180806,0.0,2.610890201739699,0.0
 1.0182740247390036,2.3034541681762444,4.232340899753314,93.07089876685443,2.7277871640209823,-3.0,0.015937250681983386,0.0,2.4812928021022453,0.0
 1.021284228337658,2.3030139420598417,4.240526673497798,93.07836796337664,2.7187565532250195,-2.9999999999999263,0.015171570608999088,0.0,2.3541515314243266,0.0
 1.0243179055147882,2.3025707351469746,4.248748761666185,93.08550969914903,2.7096555216936293,-2.9999999999998535,0.014417159024898535,0.0,2.2294963727751442,0.0
 1.027375528342576,2.30212455099305,4.257007799169786,93.0923266581529,2.7004826532102655,-3.000000000000073,0.013674256071633743,0.0,2.1073538080122454,0.0
 1.0304575772162796,2.301675393153474,4.265304420919914,93.09882162558335,2.691236506589155,-2.999999999999928,0.012943073987467453,0.0,1.9877469094284002,0.0
 1.0335645411268295,2.3012232651836544,4.273639261827879,93.10499748349427,2.6819156148575054,-3.0,0.012223814796203134,0.0,1.8706954132060567,0.0
 1.0366969179452383,2.3007681706389977,4.282012956804993,93.1108572064409,2.672518484402279,-3.0,0.011516662402877395,0.0,1.7562157976685449,0.0
 1.0398552147194362,2.3003101130749117,4.290426140762568,93.11640385712948,2.663043594079685,-3.00000000000007,0.010821774449428197,0.0,1.6443213738071856,0.0
 1.0430399479842005,2.299849096046802,4.298879448611914,93.1216405821066,2.653489394285392,-3.0000000000000697,0.010139305135684857,0.0,1.5350223551657054,0.0
 1.0462516440848766,2.299385123110077,4.307373515264345,93.12657060741913,2.6438543059833637,-3.0,0.009469376392578008,0.0,1.428325977353334,0.0
 1.0494908395156404,2.2989181978201425,4.315908975631172,93.13119723439863,2.6341367196910723,-3.0,0.008812103906292553,0.0,1.3242365630038628,0.0
 1.0527580812731032,2.2984483237324063,4.324486464623705,93.13552383539401,2.624334994418684,-2.999999999999932,0.008167582234719384,0.0,1.2227556337665921,0.0
 1.0560539272261058,2.297975504402275,4.333106617153256,93.13955384960109,2.6144474565596765,-2.9999999999999325,0.007535895062529597,0.0,1.1238820025263867,0.0
